"A1_vali_lat","A1_vali_long","A1_vali_floor"
4864891.69171019,-7582.28912684654,2
4864891.6176974,-7583.98207815198,2
4864874.36225266,-7561.22949513793,2
4864873.69040065,-7560.29005604196,2
4864866.65741803,-7562.81627066951,2
4864881.64375288,-7563.50668578202,2
4864882.15968508,-7563.21295421229,2
4864882.94856858,-7561.54319142421,2
4864868.78871742,-7562.70141991663,2
4864884.70274203,-7560.35906988532,2
4864884.28653451,-7561.67926841247,2
4864864.59131395,-7561.76537478527,2
4864890.63005255,-7560.99531542347,2
4864891.52951345,-7559.9105662203,2
4864823.43402371,-7352.02381781604,2
4864887.93951511,-7559.09246162066,2
4864887.79440954,-7559.04341587763,2
4864888.23007911,-7560.35505315549,2
4864819.51449116,-7340.79578052374,2
4864819.66781157,-7335.74154693951,2
4864865.90508694,-7563.27088300516,2
4864823.77923222,-7341.31101753134,2
4864865.95452694,-7562.80114554804,2
4864882.18223274,-7559.08925321106,2
4864882.63049427,-7559.02624563286,2
4864866.02510092,-7562.8587441052,2
4864884.37437755,-7558.54430733992,2
4864885.26301681,-7558.36407059569,2
4864885.00131299,-7558.15522008909,2
4864871.17467619,-7562.70543641478,2
4864869.14860472,-7565.0767059198,2
4864885.76911241,-7558.60882116296,2
4864884.97384877,-7560.14990279592,2
4864883.3502055,-7560.12132974523,2
4864883.50698348,-7559.59896494293,2
4864885.5429704,-7559.10300262019,2
4864870.18614956,-7565.54839296253,2
4864869.77313205,-7565.5710691323,2
4864869.90270454,-7565.21468157957,2
4864818.542928,-7327.4356046337,2
4864869.82408388,-7565.26409266756,2
4864885.6025715,-7558.72847010714,2
4864875.65000562,-7564.15348766252,2
4864883.56837465,-7559.8797483326,2
4864884.24512832,-7558.95446814957,2
4864816.59577194,-7325.19664564986,2
4864883.92911512,-7559.04301032263,2
4864883.99624819,-7559.04854860059,2
4864814.44874676,-7325.82932867089,2
4864815.28213983,-7328.94954728647,2
4864869.74585472,-7563.07281738955,2
4864813.45220098,-7329.08823135912,2
4864870.02681389,-7564.19487260144,2
4864869.87333107,-7563.44360035312,2
4864869.80957526,-7564.56139320588,2
4864870.2630022,-7563.54358831463,2
4864798.83896143,-7329.79471120343,2
4864804.08481598,-7322.42215492658,2
4864805.09101766,-7325.99351097621,2
4864803.25955465,-7328.26202490927,2
4864801.93731126,-7327.74087233739,2
4864787.03878502,-7356.65746145613,2
4864814.24351484,-7361.42040801205,3
4864811.94797943,-7364.8910099357,2
4864794.75733501,-7362.16173026917,2
4864801.04202464,-7359.64315119417,2
4864837.40916152,-7444.74642984088,3
4864836.76383781,-7444.62643782068,3
4864826.86009731,-7458.60145132934,3
4864826.6072817,-7458.68429014003,3
4864829.56132889,-7459.00627878334,3
4864801.86003609,-7367.30605652985,3
4864791.93993227,-7363.22376915041,2
4864836.75267246,-7453.00540408875,3
4864800.13270968,-7372.68508104915,2
4864835.32413302,-7451.87693264718,1
4864812.04740457,-7445.80097275894,2
4864812.51029096,-7446.97078705012,2
4864813.08977041,-7446.63200773012,2
4864835.73255037,-7451.77049119524,1
4864812.40174184,-7449.12124178884,2
4864804.10681312,-7371.82248846902,2
4864812.56827051,-7450.36073836103,3
4864835.73340737,-7451.77204119522,1
4864800.22749938,-7357.92870499718,2
4864832.13276544,-7457.5482445026,3
4864820.67591915,-7454.36167648172,2
4864816.47530651,-7455.47367380282,3
4864815.34461731,-7455.92382858576,3
4864813.68531043,-7454.70345753828,3
4864813.71118721,-7454.229694442,3
4864818.73169893,-7450.23508757697,2
4864819.0872283,-7452.38472202269,2
4864820.30837617,-7454.75452212317,3
4864818.08049288,-7457.6455708161,3
4864818.5255223,-7456.39455534563,2
4864810.74038856,-7453.92055365209,3
4864810.53470872,-7454.6349849436,3
4864822.64764549,-7461.85713225773,2
4864810.12108282,-7454.19116069717,3
4864815.36503386,-7452.21056799001,2
4864815.36582286,-7451.71906116807,2
4864814.90968889,-7451.63209060271,2
4864815.84312572,-7452.72200898614,2
4864810.7718211,-7458.79610514867,3
4864813.66545785,-7458.51034212119,3
4864793.36939439,-7364.03666155536,2
4864830.67742022,-7454.33154483624,2
4864826.78328263,-7460.78666646535,3
4864794.1309982,-7356.96838033839,2
4864831.31287674,-7456.35901705624,2
4864831.26260374,-7456.40750165243,2
4864832.81845764,-7441.76508295832,1
4864832.08674338,-7441.58218575186,1
4864827.99484704,-7460.65252858478,3
4864793.22585279,-7361.8471990587,2
4864825.84565773,-7455.67770638997,2
4864825.86645476,-7455.08904313629,2
4864793.47437322,-7366.95481690569,2
4864838.54439122,-7440.43860313011,1
4864840.66672024,-7440.74492383817,1
4864818.28217543,-7445.94585391229,2
4864840.47221822,-7440.74492383817,1
4864840.39606778,-7440.49577160981,1
4864840.80750288,-7441.22304072262,1
4864842.98250971,-7456.98554368105,3
4864842.74432348,-7457.01058873857,3
4864842.35822604,-7456.45377553722,3
4864837.21637276,-7457.25647689582,3
4864837.21637276,-7457.21645676604,3
4864821.31036056,-7447.14784331866,2
4864820.48492414,-7451.78079365343,2
4864820.12754513,-7458.48159379866,3
4864826.83602139,-7467.58291512668,3
4864823.25296341,-7462.47733330918,2
4864811.46004706,-7367.06774158648,2
4864814.50516859,-7449.12059729463,2
4864811.23145101,-7367.15436214971,2
4864813.32077801,-7448.32359029463,2
4864811.12327115,-7356.41984058133,2
4864814.00485303,-7447.59324288157,2
4864815.67533504,-7449.1765381042,2
4864808.73879519,-7374.6112006873,2
4864816.33529288,-7446.98139950804,2
4864818.48357529,-7380.07181580907,2
4864851.26900777,-7434.31856062783,2
4864850.90209629,-7434.56182500688,2
4864863.91347577,-7432.20278934152,2
4864867.81746416,-7431.52955242304,2
4864867.07350407,-7433.30741701658,2
4864878.86064176,-7427.88023213414,2
4864877.47758931,-7427.71301769622,2
4864875.81579186,-7428.35469541066,2
4864879.48218516,-7427.01142784629,2
4864878.89203636,-7427.12301383233,2
4864869.37862116,-7434.91042112046,2
4864800.39339823,-7374.4242765369,4
4864870.12003808,-7430.05660748418,2
4864869.41707994,-7430.99804704413,2
4864893.1096657,-7424.08272994033,1
4864893.1096657,-7424.08272994033,1
4864893.1096657,-7424.08272994033,1
4864800.54773474,-7374.24338546321,3
4864893.07881122,-7423.28177486225,1
4864870.66096834,-7431.27929614565,2
4864891.890272,-7423.58249238315,2
4864871.38566802,-7426.52673254586,2
4864799.81134319,-7385.76214443501,3
4864794.09882776,-7381.49999278184,3
4864888.71310563,-7422.34841149601,2
4864797.65737106,-7377.5322372846,3
4864887.47000826,-7424.13532349063,2
4864886.06260089,-7427.40606707591,2
4864884.70134427,-7427.37734506316,2
4864885.19232044,-7426.90995681904,2
4864868.04593475,-7409.10292813878,3
4864871.81653839,-7408.6664594083,3
4864871.597708,-7408.61057874165,3
4864870.66779518,-7406.23974796187,2
4864877.60158327,-7418.22219892735,2
4864886.9711429,-7424.39525121067,2
4864887.0594478,-7435.30227601168,2
4864888.17754627,-7435.71749690754,2
4864888.04471414,-7435.71749690754,2
4864886.74153608,-7435.46704031169,2
4864874.84479952,-7417.17365178456,2
4864874.96893435,-7417.87527284869,3
4864877.48864087,-7422.01184550084,3
4864877.61148276,-7426.90594048353,3
4864878.06405961,-7426.78426511196,3
4864869.91783919,-7423.00139329196,2
4864869.55864323,-7423.07589550552,2
4864869.58459947,-7424.97438848769,2
4864869.94379543,-7424.85811718533,2
4864869.94379543,-7424.85811718533,2
4864793.68480432,-7360.02121410822,3
4864797.06129272,-7348.93940434443,3
4864880.83951336,-7427.84598051011,2
4864794.537609,-7340.67413611173,3
4864880.69873214,-7427.95963099725,2
4864800.86963739,-7371.37179936008,3
4864883.69904521,-7427.17904411063,2
4864880.84924705,-7427.02038492645,2
4864878.98391878,-7428.74949035787,2
4864878.62484617,-7429.92652535283,2
4864887.12543999,-7426.4215479928,2
4864866.32074665,-7433.60738139764,2
4864865.10815996,-7433.932697894,2
4864796.2717609,-7363.12358484676,3
4864887.64966077,-7426.84905586678,2
4864866.66387394,-7432.00564639495,2
4864866.04541408,-7433.89005020602,2
4864866.04541408,-7433.85667429627,2
4864890.94187718,-7425.2391580987,2
4864863.88972894,-7435.25090925943,2
4864863.88972894,-7434.95706889948,2
4864890.20292352,-7424.14213031798,2
4864889.56354071,-7424.40571624553,2
4864889.35966489,-7424.86266166962,2
4864890.31362729,-7424.91014660351,2
4864877.72230274,-7430.7817392058,2
4864877.06992777,-7431.49886659715,2
4864876.29322076,-7431.40401348044,2
4864875.971979,-7431.21537446727,2
4864870.5844093,-7431.0457573432,2
4864782.97490805,-7347.28195165073,3
4864878.83706477,-7439.57943091973,2
4864781.64173832,-7349.3266934413,3
4864879.37302728,-7439.48623576465,2
4864783.80915335,-7346.50494768993,3
4864879.67802087,-7440.27720822049,2
4864878.90428332,-7437.21504529424,2
4864788.90174184,-7347.94603952293,3
4864877.47253249,-7431.37568697621,2
4864783.31757727,-7342.50393235868,3
4864824.88085082,-7329.56419057357,3
4864825.57390259,-7330.93046465173,3
4864815.00048139,-7321.22789920545,3
4864818.63036077,-7325.75785354119,3
4864827.69088405,-7331.8036468779,3
4864823.64336798,-7439.65777373091,3
4864820.21656993,-7437.53538454444,4
4864830.40478963,-7451.35169255114,3
4864830.59068312,-7451.21753260119,3
4864824.35659209,-7444.84257952631,3
4864827.09403527,-7451.42147040131,3
4864827.09561327,-7451.60975360102,3
4864827.30886833,-7451.66717240103,3
4864821.53865703,-7447.81191770855,3
4864828.42500072,-7448.1337781824,3
4864820.38788253,-7462.55826806701,3
4864820.31861653,-7462.55177781704,3
4864820.27656686,-7462.55177781704,3
4864817.18867169,-7461.75678281329,3
4864817.39615678,-7461.52477429649,3
4864826.86542708,-7454.67040399972,3
4864819.79613203,-7462.42646328699,3
4864811.24014859,-7457.00503405604,3
4864829.17287628,-7447.09712400463,3
4864810.40043225,-7450.48382495597,3
4864810.74137075,-7451.2900747893,3
4864811.54365973,-7450.20455318005,3
4864829.53169922,-7446.45074569633,3
4864829.27600795,-7447.09853200462,3
4864829.44360466,-7447.10069643625,3
4864812.73346256,-7457.92333695474,3
4864809.81738348,-7439.3476719728,3
4864809.81738348,-7439.37676577281,3
4864809.19995014,-7441.14381959311,3
4864809.18513465,-7440.38587209309,3
4864813.23817112,-7447.35241982982,3
4864812.99807612,-7447.5313584298,3
4864813.08096582,-7447.80514473909,3
4864813.73638066,-7447.11508503013,3
4864814.88310254,-7448.06235893205,3
4864824.39699632,-7469.45510499718,3
4864820.65359809,-7469.33417477015,3
4864819.11714366,-7470.23812456538,3
4864814.52284611,-7465.65196190813,3
4864825.20907206,-7332.4129592563,3
4864825.35013992,-7335.56473945682,3
4864829.37461341,-7347.30053393593,3
4864826.95503691,-7343.70751414795,3
4864828.24089076,-7338.14505194175,3
4864820.66664236,-7333.36534040367,3
4864821.9483105,-7336.93169803872,3
4864820.54419754,-7333.41182251173,3
4864822.25743423,-7334.38578050656,3
4864838.17858109,-7359.46159950055,3
4864832.77221924,-7351.12778606857,3
4864834.96334042,-7349.91761525898,3
4864836.84166228,-7362.16432734275,3
4864830.56385329,-7355.26481716617,3
4864829.72362596,-7447.45830323901,4
4864832.33209474,-7447.94017372443,4
4864830.66957023,-7448.13480891093,4
4864833.35968975,-7447.62149208849,4
4864829.38636818,-7447.19786931013,4
4864838.14420955,-7444.29741111137,4
4864836.64402367,-7444.46983447511,3
4864839.87188112,-7437.93196893563,3
4864833.22491002,-7438.37306891071,3
4864833.16234468,-7438.32748603578,3
4864834.65014539,-7444.35932475776,3
4864838.02869123,-7442.2751063124,3
4864838.13937926,-7442.4004951124,3
4864838.03718737,-7442.35078231241,3
4864838.03718737,-7442.35078231241,3
4864819.13576674,-7465.31692174774,3
4864820.40626224,-7480.03084636901,3
4864820.66901269,-7480.36391515223,3
4864821.76860029,-7482.68605351654,3
4864821.94535149,-7482.35227551658,3
4864844.57114264,-7377.62973198522,3
4864844.30653556,-7376.25093852854,3
4864841.23636203,-7442.85733033187,3
4864843.51375202,-7376.76557755136,3
4864841.94474827,-7442.96044262857,3
4864865.87185521,-7439.65006892537,3
4864842.46633183,-7380.92188471082,3
4864871.78315549,-7434.79887851646,3
4864872.52682241,-7435.37969065983,3
4864848.22010454,-7379.53558197196,3
4864879.70063972,-7426.61816234138,3
4864880.08421696,-7426.45037465582,3
4864880.10466821,-7425.92126029866,3
4864879.68689393,-7426.20246059061,3
4864879.66896431,-7426.8986916691,3
4864874.84616784,-7433.98656124638,3
4864871.80030817,-7435.47849351701,3
4864871.80471752,-7435.29062241163,3
4864880.97238163,-7426.47552296875,3
4864880.97991356,-7426.31795518176,3
4864875.57987427,-7435.08172523458,3
4864880.64080262,-7428.70320983433,3
4864879.74200227,-7429.97347319875,3
4864879.00177783,-7426.98867964006,3
4864874.67369117,-7434.05816561764,3
4864880.35463075,-7426.1639370639,3
4864877.28731456,-7426.99648654655,4
4864877.04500302,-7426.98152345758,4
4864877.75398114,-7426.94145516162,3
4864877.50372295,-7430.70066345365,3
4864874.86864722,-7428.06170897838,3
4864876.58836392,-7430.59756507083,3
4864878.82640128,-7428.93961539283,3
4864878.50188955,-7427.7819789475,3
4864878.4857952,-7427.75335483208,3
4864880.17892156,-7425.13145949055,3
4864880.87373682,-7425.9080938136,3
4864880.20048435,-7425.83866631703,3
4864880.32815509,-7426.19667578215,3
4864878.55418253,-7429.03870899317,3
4864878.56946423,-7429.03870899317,3
4864881.82028029,-7428.99596831018,3
4864881.20754666,-7425.89695077581,3
4864881.98746389,-7428.11545297559,3
4864882.06391134,-7428.11830798008,3
4864850.92071928,-7380.2421169793,4
4864851.84273272,-7379.99890710208,4
4864850.50974582,-7377.93827269998,4
4864835.77755043,-7374.59279969998,4
4864839.3331083,-7376.9224071777,4
4864882.17687361,-7426.29401828999,3
4864878.99817205,-7425.45880102702,3
4864876.66037415,-7424.01679849309,3
4864882.50439362,-7426.46274614018,3
4864870.17957635,-7418.36810125752,3
4864870.18438835,-7418.48825037792,3
4864870.23002903,-7422.37883067564,3
4864883.28269893,-7426.74515268821,4
4864880.39915318,-7430.46073357423,4
4864879.64102915,-7431.97437196306,3
4864883.71429789,-7429.22447852158,4
4864875.3129451,-7429.31647672455,3
4864876.75596821,-7431.13813345213,3
4864883.86635524,-7429.21910462236,4
4864871.83363948,-7432.34019018913,3
4864871.40556475,-7432.05643397471,3
4864869.27549389,-7433.50213777963,3
4864886.75691775,-7422.24704064305,3
4864885.99400431,-7422.23048744435,3
4864885.58426291,-7423.2063735505,3
4864837.35122573,-7358.13520062161,4
4864859.56517433,-7440.17329362107,3
4864859.20929777,-7442.91316935954,3
4864858.89738446,-7442.68988254572,3
4864858.1451406,-7442.56391843765,3
4864856.88041226,-7442.47487030499,3
4864839.0260156,-7359.75384303796,4
4864836.14833222,-7362.62049167778,4
4864833.10037312,-7364.62059677016,4
4864871.92500981,-7434.87604786429,3
4864876.55878795,-7431.83856584688,4
4864871.66931481,-7434.87604786429,3
4864871.42829495,-7434.95676130711,3
4864871.42829495,-7434.95676130711,3
4864872.13932801,-7434.18725679403,3
4864877.31957978,-7433.24433276902,4
4864831.42012137,-7361.76537173423,4
4864878.1375375,-7432.75631954575,3
4864877.99806486,-7432.69389527207,3
4864878.34367689,-7432.5966826795,3
4864815.14859867,-7321.86610593714,4
4864817.20223695,-7321.1754427882,4
4864816.83760615,-7320.40935086097,4
4864816.80327758,-7321.06224042117,4
4864815.40599078,-7321.74990379884,4
4864922.79043294,-7537.26215108411,3
4864922.95273399,-7537.05440100058,3
4864804.6323452,-7321.55705914235,4
4864926.10692149,-7532.95331238547,3
4864810.24041947,-7320.80972877954,4
4864926.08536759,-7532.80082366142,3
4864925.13516206,-7536.66485976903,3
4864931.76662819,-7533.28098810668,3
4864932.41298929,-7533.16363073955,3
4864802.76312804,-7318.43977897174,4
4864932.34347975,-7531.99351095444,3
4864931.87899347,-7531.93114020397,3
4864931.85895467,-7531.75854794611,3
4864806.6952865,-7319.90497900906,4
4864807.87343956,-7319.81657903426,4
4864937.50433932,-7527.09118048283,3
4864934.78566072,-7527.93533861084,3
4864981.65035342,-7610.78348733496,2
4864934.63688459,-7527.74545196083,3
4864923.15819663,-7538.68469999851,3
4864934.18694602,-7527.79804495101,3
4864934.32263432,-7528.04505953833,3
4864982.95350119,-7596.02123106053,2
4864922.10121059,-7538.21373894619,3
4864924.74092712,-7537.53300338423,3
4864982.51834469,-7596.03163017331,2
4864924.79530506,-7538.10575375624,3
4864982.98710303,-7596.31127964611,2
4864925.7058078,-7537.44201828852,3
4864982.55548301,-7595.92998978415,2
4864933.62777699,-7538.41904418338,3
4864932.01049609,-7539.68851094453,3
4864935.52829649,-7539.27357004963,3
4864936.79589608,-7539.06443214635,3
4864934.76214389,-7538.92976747376,3
4864933.74657572,-7527.80317514572,3
4864930.19966011,-7521.32035397986,3
4864934.96373597,-7527.32050638043,3
4864935.04765279,-7527.51909033688,3
4864934.31432098,-7527.21124698045,3
4864933.00569182,-7527.44735384813,3
4864930.31096664,-7521.24418091521,3
4864930.25938757,-7521.79702127541,3
4864931.20784271,-7522.62148780585,3
4864931.57908427,-7527.38559756924,3
4864934.91339597,-7531.24343994901,3
4864935.49995526,-7531.00538353647,3
4864933.72539962,-7531.51250627478,3
4864934.09445572,-7531.40181767593,3
4864933.36619735,-7531.24422142841,3
4864773.67687146,-7345.42919699322,4
4864931.6943162,-7527.19775783223,3
4864932.75707951,-7526.82310706186,3
4864772.69392937,-7343.599748998,4
4864931.9942877,-7526.13917591126,3
4864930.74899079,-7525.95563942121,3
4864775.35467149,-7348.06398623,4
4864931.15328722,-7529.94157963496,3
4864773.34737481,-7344.9305410868,4
4864771.907137,-7344.55087803679,4
4864981.87402028,-7596.24195341633,3
4864981.56277419,-7601.79171593,3
4864917.59461177,-7536.76499910473,3
4864918.07054074,-7538.90393108445,3
4864981.67950407,-7603.80730253336,3
4864918.00827912,-7538.90393108445,3
4864918.11851298,-7538.90393108445,3
4864918.09190298,-7537.75082733046,3
4864928.9155757,-7533.80999136914,3
4864967.48686773,-7599.2455146085,3
4864929.00847123,-7533.74698904137,3
4864944.78993816,-7578.21709060119,3
4864929.56367832,-7533.93256849761,3
4864929.69490585,-7535.03728390051,3
4864916.75459846,-7536.11752201565,3
4864916.65649807,-7535.90321032948,3
4864915.51224492,-7536.963341201,3
4864928.63809852,-7537.19135680994,3
4864916.93029982,-7539.12304393208,3
4864916.69674809,-7538.47476180683,3
4864926.70799576,-7534.45963902368,3
4864926.16122744,-7534.3533298093,3
4864929.22185506,-7534.29773048582,3
4864926.90056387,-7534.11762969191,3
4864929.02188805,-7539.70482762231,3
4864926.78819787,-7533.97223721119,3
4864929.55005371,-7535.48320937314,3
4864929.69378408,-7535.33329205297,3
4864980.93582981,-7601.85635963283,3
4864934.16932554,-7528.46134055675,3
4864934.44399228,-7527.89558937212,3
4864983.3410451,-7604.69530053157,3
4864980.60699343,-7603.98371817056,3
4864793.39589637,-7370.10792201677,4
4864983.87940261,-7608.3548256781,3
4864986.46138808,-7604.31830437917,3
4864786.35312242,-7368.9087438699,4
4864781.88177707,-7368.83056663596,4
4864775.91987755,-7366.11469146731,4
4864779.30684152,-7369.04024311743,4
4864980.23377398,-7604.72031563097,3
4864980.24928868,-7607.17968651688,3
4864979.99259299,-7609.37806999593,3
4864980.56561613,-7609.01884544266,3
4864980.94050261,-7611.67189523584,3
4864789.37393299,-7386.05791497668,4
4864787.65305576,-7386.30774278015,4
4864905.64137886,-7552.73955163698,3
4864906.03192235,-7552.54509547161,3
4864788.39913344,-7387.2577711111,4
4864889.3332982,-7559.69456100427,3
4864883.70703004,-7560.4131775597,3
4864979.55976754,-7616.29513824822,3
4864797.51620874,-7386.01307723334,4
4864885.40971654,-7560.77637568652,3
4864981.44441996,-7619.85825714459,2
4864981.91963902,-7618.22703241933,2
4864981.56826295,-7619.28093113158,3
4864884.73536452,-7563.52292957707,3
4864867.31227579,-7565.38427905769,3
4864869.72059474,-7563.77459405139,3
4864869.72059474,-7563.89069423898,3
4864883.98304985,-7562.58879069704,3
4864980.63651008,-7619.632503969,3
4864869.6863624,-7563.7751868101,3
4864869.6863624,-7563.89012090566,3
4864882.66883425,-7564.2022859155,3
4864879.91404607,-7563.0712402667,3
4864885.0264297,-7561.17936830559,3
4864878.57193227,-7562.48734245744,4
4864872.28692845,-7563.01155705601,4
4864871.96147189,-7563.28266386666,3
4864872.46020845,-7563.28578608088,3
4864872.42947425,-7563.28578608088,3
4864796.81482782,-7390.22037375812,4
4864797.96979297,-7390.7999738527,4
4864792.48450594,-7390.54462338751,4
4864871.56290979,-7559.40965858178,2
4864871.84280445,-7562.31608291904,3
4864871.9165599,-7563.65404134779,3
4864795.9609294,-7389.48564343485,4
4864870.87256052,-7562.33333164868,3
4864876.48950025,-7563.8972108497,3
4864871.29687707,-7562.69117520512,3
4864875.63515866,-7563.99859784895,3
4864799.44873663,-7393.53058508645,4
4864868.69542761,-7565.93268052538,3
4864866.65303232,-7565.72927470084,3
4864873.34385066,-7562.20620976756,3
4864869.54670505,-7562.24228149099,3
4864869.1568822,-7564.7584547668,3
4864869.12877689,-7565.49853566373,3
4864867.14398769,-7566.06085815729,3
4864865.0889364,-7565.81667930046,3
4864867.81894172,-7564.99472840039,3
4864868.2748862,-7565.6920628289,3
4864886.00587686,-7561.13070795032,3
4864867.84379537,-7564.80458572025,3
4864885.92802786,-7560.93009725446,3
4864887.19103241,-7562.55915421119,3
4864886.67076658,-7561.53906992519,3
4864886.67910058,-7561.53906992519,3
4864875.80185583,-7566.21375761713,3
4864873.99411182,-7565.82340943663,3
4864890.90351092,-7552.08574786345,4
4864889.73816676,-7557.41225348412,3
4864889.73816676,-7557.41225348412,3
4864889.42341349,-7558.12166017411,3
4864890.83001988,-7556.14542618964,3
4864867.48099051,-7565.52962760127,3
4864867.26416574,-7566.74146037926,3
4864867.46100212,-7568.0552154149,3
4864867.08665329,-7566.29074318014,3
4864866.41878302,-7565.68539611203,3
4864885.03507397,-7558.42629597869,3
4864887.17172041,-7558.28424736643,3
4864887.15479331,-7558.96001976231,3
4864888.22312313,-7557.94005223049,3
4864888.06951503,-7557.90586472914,3
4864981.25839468,-7624.68180023076,3
4864980.69949865,-7622.0044209052,3
4864979.98501025,-7618.40760999294,3
4864979.44510739,-7619.02160241932,3
4864982.81588029,-7624.93236206862,3
4864987.08141931,-7629.9668770931,3
4864989.54682041,-7635.51726129286,3
4864993.90307379,-7636.07902180756,3
4864988.78295659,-7630.71960046943,3
4864984.35526556,-7629.58574273449,3
4864790.42377831,-7392.56565100563,5
4864788.83432209,-7393.96939796379,5
4864792.5280347,-7406.2400105492,5
4864917.5080893,-7536.53730302324,4
4864919.68799688,-7535.91489189119,4
4864919.68799688,-7535.7449254735,4
4864918.21744761,-7536.50909903107,4
4864919.28753979,-7536.63358935772,4
4864797.44405154,-7403.69974779779,5
4864797.21635284,-7400.84680677188,5
4864921.3587429,-7545.60970029178,4
4864921.58826621,-7545.75747373565,4
4864918.25517951,-7531.39835835833,4
4864918.25517951,-7531.44514935836,4
4864918.16070197,-7531.54947912073,4
4864926.39358295,-7533.37721719121,4
4864930.11582931,-7529.03579059904,4
4864925.69433105,-7533.76615686876,4
4864930.12674,-7529.2903778725,4
4864930.96507598,-7529.33335637189,4
4864924.12875897,-7534.21703374369,4
4864924.44177635,-7534.22305434023,4
4864922.67220633,-7534.71191277976,4
4864922.67220633,-7534.80197877976,4
4864922.64560033,-7534.93220377175,4
4864930.23269002,-7531.34336229207,4
4864930.22204011,-7531.34336229207,4
4864786.05333266,-7381.11280373696,5
4864929.39748974,-7530.40102400463,4
4864929.77014148,-7530.41192102426,4
4864880.90130722,-7423.74683080481,4
4864786.63341512,-7384.00104002662,5
4864929.76038065,-7530.82205731549,4
4864929.76582641,-7530.64404151485,4
4864929.72664973,-7530.05892437904,4
4864929.76038065,-7530.67646511178,4
4864930.78816363,-7530.16067390441,4
4864932.93880439,-7529.90719649887,4
4864784.59740199,-7380.61553179908,5
4865000.60004445,-7634.39653280981,3
4864783.92620259,-7386.11522977366,5
4864933.52330256,-7528.26815256774,4
4864993.03617721,-7636.65959009268,3
4864933.50101396,-7528.34252659767,4
4864933.42040573,-7528.51987324473,4
4864782.31472511,-7377.50929748077,5
4864933.62290634,-7528.49642050327,4
4864933.53664987,-7528.50165433718,4
4864990.90406001,-7633.90635225333,3
4864997.84436475,-7630.99669344179,3
4864997.38108147,-7631.36797728064,3
4864949.02468631,-7573.34042327358,4
4864949.31649828,-7573.3003447033,4
4864947.95977333,-7572.04368337698,4
4864947.96105433,-7572.26413276343,4
4864947.38780171,-7565.56638021867,4
4864936.39373826,-7529.9930863618,4
4864934.23867685,-7531.1695752831,4
4864934.49741091,-7531.11567035787,4
4864933.64650959,-7531.03300008422,4
4864926.84743117,-7529.99160901905,4
4864931.19883114,-7531.75870889645,4
4864927.32080518,-7529.87813402944,4
4864923.05516808,-7531.34252423677,4
4864922.13365392,-7531.87488418263,4
4864919.84094398,-7528.96072834106,4
4864925.8234273,-7523.74594054746,4
4864928.23516928,-7527.02709140984,4
4864928.23516928,-7527.11715740984,4
4864935.57004923,-7531.57172143624,4
4864935.68006784,-7531.69457753735,4
4864926.90180805,-7528.39220605948,4
4864926.17351216,-7528.20907688367,4
4864926.16864563,-7528.66441632224,4
4864926.61959909,-7528.81198739878,4
4864922.88299412,-7530.40302303002,4
4864930.76032753,-7531.20107392427,4
4864930.74230545,-7531.42808210937,4
4864941.5955169,-7567.70816029899,4
4864941.55293859,-7565.65052822422,4
4864941.55293859,-7565.7452688037,4
4864950.73533982,-7633.12028963403,3
4864787.5739333,-7369.44695329529,4
4864950.31358763,-7633.12171101992,3
4864938.50292226,-7533.62280404846,4
4864938.01928721,-7532.56523028655,4
4864950.26793582,-7633.19992532037,3
4864785.57134051,-7367.31236997673,4
4864937.45805274,-7532.47839377664,4
4864937.44233827,-7532.73446694059,4
4864934.58893694,-7532.02528044533,4
4864950.72401235,-7632.19821043979,3
4864919.43310942,-7536.00498797857,4
4864786.41177204,-7369.0672835265,4
4864919.0121582,-7536.98118800029,4
4864948.79485585,-7631.05424475868,3
4864919.75182803,-7536.8227451473,4
4864784.58275593,-7366.59916607775,4
4864919.67522078,-7536.58408701644,4
4864785.69418268,-7366.8891983916,4
4864919.65791974,-7536.6698737594,4
4864942.56030877,-7641.27584064044,3
4864920.69834638,-7538.82149942229,4
4864920.75214638,-7538.04394081266,4
4864939.60529596,-7643.19740055743,3
4864920.0388865,-7537.91530849683,4
4864946.91109362,-7642.60877440028,3
4864920.2003275,-7538.01917721203,4
4864920.2003275,-7537.97293144826,4
4864947.63639273,-7631.53041632978,3
4864948.79297034,-7632.75326844862,3
4864788.73441131,-7356.66959435805,4
4864788.44710496,-7357.74521535036,4
4864790.17207869,-7360.49897477246,4
4864788.38690342,-7363.1056487344,4
4864805.7064479,-7369.16049407083,4
4864948.84257612,-7631.06347454955,3
4864948.47985152,-7631.48312100914,3
4864949.09029243,-7631.24424961766,3
4864908.84639601,-7556.19402083638,4
4864899.37459961,-7558.91764677543,3
4864962.02678185,-7634.12576975212,3
4864911.76533054,-7550.51369323706,4
4864911.45283893,-7550.48206763064,4
4864896.95028442,-7559.07003582754,4
4864911.55114565,-7550.43830883065,4
4864907.7536263,-7556.5486912904,4
4864962.04012116,-7634.14007557142,3
4864907.7536263,-7555.86689311456,4
4864895.73993842,-7553.93514665361,4
4864894.71053085,-7554.07225945421,4
4864877.70786733,-7569.54897981751,2
4864876.25801452,-7567.98921681832,2
4864873.45188901,-7566.1481386432,3
4864873.31968748,-7566.1481386432,3
4864874.23165653,-7565.77372415416,3
4864894.96337067,-7546.7029694271,4
4864896.67764119,-7546.6783575292,4
4864812.42427966,-7320.56267571617,5
