"A2_vali_lat","A2_vali_lon","A2_vali_floor"
4864889.68430601,-7558.04013897516,2
4864889.59116965,-7558.04353197519,2
4864885.60993816,-7557.0265393437,2
4864883.32928508,-7559.41765632222,2
4864824.02013488,-7338.44498647314,2
4864869.48434394,-7563.29647438486,2
4864869.77160027,-7563.39129251073,2
4864869.77160027,-7563.2586601342,2
4864880.6548347,-7558.37463113048,2
4864869.77160027,-7563.2586601342,2
4864869.77160027,-7563.2586601342,2
4864882.95690185,-7557.77420013425,2
4864882.60825457,-7558.04495977933,2
4864882.03905339,-7559.21445878226,2
4864887.88568851,-7559.77220340469,2
4864870.15921983,-7564.00640051317,2
4864870.30175965,-7563.74589006971,2
4864870.33942933,-7565.21009401883,2
4864879.51742776,-7566.22813454511,2
4864879.78113454,-7565.48128398005,2
4864881.06850188,-7566.98168638378,2
4864881.19885682,-7567.10762672521,2
4864882.73446069,-7567.12158296956,2
4864882.53098713,-7566.5904227606,2
4864882.68526939,-7567.27842202543,2
4864874.4453968,-7565.73186451238,2
4864874.6597354,-7564.39267630272,2
4864868.32502691,-7562.87323975745,2
4864884.84272455,-7561.15990846553,2
4864884.05916592,-7561.54222870299,2
4864884.10288841,-7560.41251532388,2
4864868.85951605,-7563.15631436723,2
4864887.68530011,-7560.91760531279,2
4864886.93671456,-7561.57537721174,2
4864866.75941997,-7562.61690254769,2
4864887.19794251,-7560.28725038476,2
4864889.87842359,-7560.42756627884,2
4864826.7346877,-7339.17181561294,2
4864888.66941346,-7558.79082740571,2
4864888.74482278,-7558.61130740567,2
4864889.63100166,-7559.61050649688,2
4864820.13474773,-7329.97481294215,2
4864819.26760005,-7328.08342559228,2
4864867.14661909,-7564.00463457101,2
4864825.81147113,-7335.91927396454,2
4864867.44657546,-7563.70018042048,2
4864882.75459185,-7557.82585304406,2
4864883.20839369,-7557.63801368143,2
4864867.43116846,-7563.53035648442,2
4864884.32987087,-7557.67629280577,2
4864884.67980439,-7557.18295695838,2
4864884.22132227,-7557.64026626777,2
4864870.07447183,-7564.02659183626,2
4864870.10040503,-7564.7578853104,2
4864889.21384209,-7560.54592475336,2
4864885.85456097,-7559.1553746318,2
4864884.13957904,-7558.77064923144,2
4864884.2106998,-7558.36268295325,2
4864886.24030408,-7557.90383523458,2
4864870.11612949,-7567.27642235582,2
4864870.12255559,-7567.28802174648,2
4864870.14515399,-7566.74764521526,2
4864820.10572442,-7324.79204049899,2
4864870.36674147,-7566.55819104577,2
4864885.71856366,-7558.77643445037,2
4864874.2069301,-7566.36780476051,2
4864883.12731738,-7558.48598236934,2
4864885.15609994,-7557.01578005945,2
4864819.44137034,-7323.48143204546,2
4864885.32449692,-7557.01745305942,2
4864885.47571475,-7557.13420971566,2
4864816.38707068,-7321.30766648451,2
4864815.68226732,-7324.00823732629,2
4864870.64475193,-7563.55284155867,2
4864817.19542227,-7321.25178461766,2
4864870.29681239,-7563.78944784643,2
4864870.32283202,-7563.99969563075,2
4864870.61751405,-7563.67718405806,2
4864871.00679995,-7563.46473433351,2
4864802.62503689,-7320.15878067706,2
4864803.62057611,-7318.23801982156,2
4864805.5267094,-7317.99602942854,2
4864804.72787125,-7318.99104732908,2
4864804.30329474,-7318.59921021626,2
4864786.22314548,-7373.92619652023,3
4864808.48615282,-7372.65759350706,3
4864803.20810287,-7369.82896947788,2
4864799.97920571,-7368.35987745569,2
4864801.26053651,-7367.11902041094,2
4864835.62058805,-7449.88088169559,3
4864835.88777708,-7449.86342583968,3
4864828.15583669,-7458.96791137008,3
4864826.9027754,-7459.08258379107,3
4864829.3583802,-7457.41383376382,3
4864803.82362199,-7358.06083150528,4
4864794.97224671,-7370.15562858022,2
4864832.14493813,-7452.02538230126,3
4864809.57971951,-7378.23488020564,2
4864830.79810615,-7452.34145739892,1
4864820.89449042,-7463.35538756606,2
4864820.66328653,-7463.4969071684,2
4864820.52394853,-7463.71096542999,2
4864830.92527934,-7452.46030239891,1
4864819.93243031,-7466.39761699826,3
4864810.12250956,-7376.34764111202,2
4864819.80000287,-7462.31210501011,3
4864830.92527934,-7452.46030239891,1
4864800.50767852,-7346.4199290951,2
4864829.69643737,-7457.05583190906,3
4864827.21977628,-7465.4439397264,2
4864820.86014962,-7463.97363065405,3
4864820.69322176,-7467.50624245703,3
4864819.38074051,-7467.52142141867,3
4864819.04414416,-7467.52142141867,3
4864821.53979472,-7463.98782367248,2
4864823.08195318,-7466.46314614883,3
4864822.63392099,-7467.63220096656,3
4864821.78063719,-7466.24780086156,3
4864820.8606776,-7466.25958684456,2
4864815.97170225,-7463.17102370042,3
4864815.91291981,-7464.25436104448,3
4864822.20899232,-7464.05612086678,2
4864814.99573122,-7463.52677801835,3
4864820.9732547,-7464.21826485515,2
4864821.1432783,-7464.24795225281,2
4864821.10736686,-7464.10166195318,2
4864820.10705196,-7464.18378459375,2
4864815.80913269,-7464.04089290361,3
4864818.11169089,-7463.71974136915,3
4864799.47461846,-7354.70593310278,3
4864829.53087192,-7461.66861872957,2
4864828.9488533,-7459.33085113285,3
4864802.88339253,-7362.26814123257,2
4864827.79323884,-7461.17815680128,2
4864827.75954085,-7461.17815680128,2
4864829.41138016,-7451.55988654515,1
4864828.86947698,-7451.52923437553,1
4864829.0533245,-7460.47259343013,3
4864798.52335276,-7364.00825677225,2
4864827.43376642,-7460.72361765757,2
4864826.93244905,-7460.99689553261,2
4864794.84558147,-7365.64099131899,4
4864836.61357156,-7449.67597525246,1
4864839.77280819,-7451.10036375765,1
4864824.79987252,-7461.97523374772,2
4864839.92379969,-7451.10036375765,1
4864839.92379969,-7450.62762027413,1
4864839.45209338,-7450.05433874151,1
4864842.23383203,-7461.57456672814,3
4864842.23631885,-7462.03075200201,3
4864842.45765222,-7460.93898743408,3
4864836.9837797,-7460.80828277977,3
4864836.7002987,-7460.80828277977,3
4864827.79286147,-7465.39416869933,2
4864825.41632204,-7465.16947300418,2
4864826.10982114,-7467.5908164434,3
4864827.04423652,-7467.7546168283,2
4864825.54200958,-7466.64947165454,2
4864814.90944204,-7365.34204078159,2
4864820.55683773,-7464.60387852308,2
4864814.67087902,-7365.62046058456,2
4864820.31817246,-7464.60453773431,2
4864815.45646768,-7366.73299237589,2
4864820.69273399,-7465.20193205817,3
4864823.2211691,-7466.46974821386,3
4864810.92634164,-7384.69810681941,2
4864820.73380265,-7464.34185549784,2
4864815.9283087,-7360.93677069866,1
4864847.60967096,-7449.4730612922,3
4864847.72847815,-7449.75196888069,3
4864863.163947,-7436.63137525738,3
4864869.03054388,-7434.83148477549,2
4864866.95172805,-7437.14568266755,2
4864877.37655485,-7427.10228984325,2
4864876.42958878,-7426.92183690606,2
4864876.00539314,-7427.26610202708,2
4864877.00600972,-7427.59869380977,2
4864877.34543392,-7427.68045178212,2
4864866.67753355,-7437.06686485985,2
4864799.93058867,-7362.40005530531,4
4864866.86472741,-7436.34783469339,2
4864866.26933078,-7439.1911227566,2
4864893.38387182,-7422.90547890141,1
4864893.38387182,-7422.90547890141,1
4864893.38387182,-7422.90547890141,1
4864796.00848947,-7364.35557162718,4
4864893.4792414,-7422.4972863024,1
4864867.44503,-7438.92395168382,2
4864890.49942125,-7420.77035748424,2
4864867.58945651,-7436.19507388252,2
4864795.46963906,-7385.57558697249,3
4864795.39006018,-7380.2494497403,3
4864891.12012021,-7423.09467052977,1
4864796.74647606,-7379.97667231105,3
4864888.13149363,-7423.16828469912,1
4864887.42072692,-7425.86141232724,2
4864887.04268909,-7425.41782654986,2
4864886.95745653,-7424.96819835788,2
4864874.35422306,-7428.51692102289,2
4864875.90865593,-7427.9088163938,3
4864877.00467301,-7427.7855079919,3
4864882.00134205,-7420.64532712198,2
4864881.52319555,-7425.16961272543,2
4864888.49147363,-7422.79206226782,2
4864886.1021737,-7426.71201693724,2
4864886.45448671,-7427.01287273362,2
4864886.45448671,-7426.92506849976,2
4864886.17523431,-7427.01287273362,2
4864877.60222825,-7425.89876822839,2
4864878.44937568,-7426.43821798706,3
4864879.10225768,-7426.63798464209,3
4864876.5878018,-7427.40698019918,3
4864877.11290566,-7427.2286774289,3
4864869.79877695,-7428.28067751783,2
4864869.79877695,-7428.32727826175,2
4864869.41671395,-7429.24436048656,2
4864869.41671395,-7429.24436048656,2
4864869.41671395,-7429.24436048656,2
4864792.51089653,-7368.78331030223,3
4864801.13686777,-7332.06160898968,3
4864877.13990191,-7428.31720120042,2
4864799.50412478,-7329.37298602112,3
4864876.7977211,-7428.65687866144,2
4864803.29789516,-7379.1598985239,3
4864879.97785211,-7427.41402932589,2
4864879.14189806,-7428.63220697395,2
4864873.92058693,-7428.59268566215,2
4864874.08407989,-7430.14441704686,2
4864886.10748503,-7424.26687680054,2
4864862.33650215,-7433.95219032355,2
4864860.08516355,-7433.47856137924,2
4864801.21167403,-7370.77758185354,3
4864886.40203789,-7424.63238039138,2
4864861.788717,-7429.96838856553,2
4864863.25978164,-7435.37578627536,2
4864863.08227912,-7435.35531347537,2
4864890.80510277,-7422.90469505262,2
4864861.32990158,-7435.05156982608,2
4864861.43946161,-7435.03190402608,2
4864891.04717387,-7423.52720225937,2
4864890.90879932,-7423.52720225937,2
4864890.42702957,-7422.20028833644,2
4864890.47116617,-7422.26845977924,2
4864876.27338634,-7429.84188265201,2
4864875.51741669,-7430.96431837365,2
4864874.52302582,-7430.96883100923,2
4864874.58808145,-7430.88906632493,2
4864869.20500437,-7434.76398854693,2
4864785.666997,-7357.34617807599,3
4864878.51644611,-7431.06509569763,2
4864783.35189205,-7363.58304215388,3
4864879.27063053,-7430.24620740832,2
4864784.28171676,-7358.38834479263,3
4864879.54130188,-7429.14733323978,2
4864879.63462247,-7429.85862459862,2
4864787.25567997,-7361.86988317287,3
4864880.02457255,-7428.27001441553,2
4864783.31191379,-7359.98622926188,3
4864825.85869793,-7332.61211100108,3
4864826.62105128,-7332.50599483138,3
4864816.03557808,-7318.30343752661,3
4864817.87193959,-7323.50854240712,3
4864829.09100987,-7334.65055644056,3
4864828.03140003,-7451.25495937306,4
4864827.63311298,-7450.60662218992,4
4864829.46307289,-7456.19765407137,3
4864829.4834668,-7456.20572423824,3
4864830.43969115,-7449.21404458295,3
4864828.87967694,-7456.1520181068,3
4864828.93223294,-7456.18268110677,3
4864829.05000337,-7456.20158610679,3
4864826.00124248,-7453.14203831114,3
4864830.97537792,-7453.27082984022,3
4864822.37262221,-7461.33165395231,3
4864822.31906421,-7461.33165395231,3
4864822.26357981,-7461.3323579523,3
4864820.77899449,-7461.50879491146,3
4864820.22674923,-7461.97274215201,3
4864829.97939738,-7454.73334162787,3
4864823.1163103,-7462.52231034178,3
4864817.99434554,-7463.43179354894,3
4864834.60498482,-7453.64911288634,3
4864815.95767661,-7462.56819406486,3
4864817.25186442,-7462.64527806485,3
4864816.17414309,-7461.79595558138,3
4864834.60491767,-7453.5991233666,3
4864834.62317075,-7453.64911288634,3
4864834.30582503,-7449.21211567607,3
4864816.68257915,-7463.74703411649,3
4864815.03252311,-7463.91664824334,3
4864814.70126798,-7463.66488785393,3
4864814.15226859,-7463.60424385405,3
4864814.37637889,-7463.60493065405,3
4864819.41200968,-7457.98879252864,3
4864819.23244839,-7457.95373389391,3
4864819.32864809,-7458.06094189392,3
4864819.35934024,-7458.19288223961,3
4864820.40377771,-7458.47759906481,3
4864824.53852779,-7464.1628896986,3
4864821.62369798,-7464.92662619002,3
4864820.51842755,-7464.89849373851,3
4864816.82237687,-7462.33743939385,3
4864826.84130895,-7330.86572654756,3
4864828.63864639,-7332.8371718243,3
4864832.73489741,-7343.22077586299,3
4864832.11731692,-7342.16620614999,3
4864830.39978707,-7337.29283137503,3
4864823.24388876,-7329.93728126255,3
4864821.59904026,-7327.5704060973,3
4864820.93236593,-7326.42232639223,3
4864822.83521782,-7330.61626185639,3
4864837.72542853,-7360.47854986604,3
4864834.30667915,-7355.73374410911,3
4864833.19296325,-7351.82116297002,3
4864834.98965852,-7356.99094954482,3
4864834.21314679,-7352.62628651469,3
4864831.43053969,-7449.65019550611,3
4864832.82771371,-7449.11273181366,3
4864829.97305824,-7448.07175133068,3
4864832.60040316,-7449.90223465792,3
4864827.94082691,-7450.459961128,4
4864836.75448207,-7454.15727166873,4
4864835.05225348,-7454.28883969791,4
4864836.8891111,-7450.63868556155,3
4864834.10092617,-7447.85329495918,3
4864834.10171517,-7447.76366123072,3
4864832.77666281,-7453.55612790645,3
4864839.94628264,-7451.76397303892,3
4864839.94738764,-7451.59621072938,3
4864839.91864107,-7451.59621072938,3
4864840.12571807,-7451.59621072938,3
4864822.10008932,-7463.44547751976,3
4864823.13861047,-7473.35389852838,3
4864823.09537168,-7473.37640761183,3
4864822.45354419,-7473.30236585009,3
4864822.49060747,-7473.32273565013,3
4864846.36335399,-7380.61470782036,3
4864845.40009369,-7377.76470482281,3
4864839.63681679,-7450.6557050166,3
4864843.80890828,-7375.9438705369,3
4864839.97004435,-7450.08770683437,3
4864859.3003863,-7435.06673247921,3
4864843.87671924,-7379.52370204856,3
4864870.52606665,-7434.44845853357,3
4864870.8609091,-7434.46441476563,3
4864848.07706633,-7379.7200680409,3
4864877.77653161,-7427.16947847837,3
4864878.01616577,-7427.95220596943,3
4864877.99481117,-7427.89623705296,3
4864878.10994128,-7427.46392083178,3
4864877.92082554,-7426.9539799279,3
4864872.87753862,-7432.7496016463,3
4864871.60654074,-7435.97687430105,3
4864871.5821945,-7435.93565560893,3
4864880.2517967,-7426.46016946925,3
4864880.57790865,-7426.48554640572,3
4864872.95144729,-7432.47493795878,3
4864879.21162101,-7428.28501336833,3
4864879.27000384,-7429.08127042453,3
4864878.78461778,-7426.90376558673,3
4864873.02586798,-7431.58284768232,3
4864878.57724894,-7425.71577052951,3
4864875.01250646,-7427.17235907965,3
4864874.61587246,-7427.29299678955,3
4864875.53283539,-7426.79039076909,3
4864875.99504796,-7430.04475207591,3
4864874.62107655,-7428.32047399942,3
4864875.82094645,-7430.31966395139,3
4864878.10687394,-7429.40111958487,3
4864877.77797844,-7427.2536752381,3
4864877.60914624,-7427.44373823492,3
4864879.06692739,-7426.2925922683,3
4864879.47165941,-7427.32913520971,3
4864878.33028729,-7426.97492810806,3
4864878.23922738,-7427.84143118823,3
4864877.87277266,-7427.27767133711,3
4864877.92203685,-7427.50938767188,3
4864876.58279336,-7428.65653459871,3
4864879.05045161,-7427.39277474372,3
4864876.66197586,-7427.57319829819,3
4864877.03562865,-7427.53918125768,3
4864847.23348882,-7378.03834960643,4
4864847.9404258,-7378.76251667716,4
4864847.64249916,-7378.06299358859,4
4864838.43268567,-7379.6748244164,4
4864841.64216889,-7377.23794434285,4
4864879.4198598,-7427.04915045068,3
4864877.76482182,-7428.99397449346,3
4864881.49026106,-7427.77996211708,3
4864879.92353429,-7425.97658723853,3
4864879.32832103,-7427.95370006392,3
4864879.55427822,-7428.34605655529,3
4864876.06426053,-7428.63812358381,3
4864882.01306538,-7427.61896745899,4
4864879.96997949,-7429.07649911263,4
4864878.34045511,-7431.14460637389,3
4864883.74794569,-7431.86680442057,4
4864873.15993832,-7430.34020623824,3
4864873.71880463,-7431.28888036276,3
4864883.42019895,-7431.26262144051,4
4864868.99647338,-7434.12863916731,3
4864869.01289998,-7433.7563524673,3
4864864.99928015,-7435.10846957718,3
4864887.46129803,-7421.00846361646,3
4864886.39418561,-7420.81235056498,3
4864885.99855456,-7420.75788462147,3
4864837.17313058,-7368.14711760461,4
4864860.90120798,-7436.33861812113,3
4864859.76423428,-7437.14137980995,3
4864858.99707772,-7437.02292500911,3
4864858.01036572,-7437.38953217311,3
4864856.44068639,-7437.9211869702,3
4864839.96082098,-7366.94343143534,4
4864839.91488088,-7366.93050619746,4
4864839.61194729,-7367.2852282773,4
4864869.01581008,-7434.70864323189,3
4864876.77963043,-7430.96244433346,3
4864869.16695019,-7434.64282049211,3
4864869.16695019,-7435.04776844196,3
4864869.16695019,-7435.04776844196,3
4864868.79219476,-7434.05692095237,3
4864876.33508725,-7431.16329500146,3
4864837.06743312,-7366.3846726629,4
4864877.71268277,-7430.67102318119,3
4864877.57097771,-7429.83683849057,3
4864878.02845495,-7430.92043646478,3
4864816.2188733,-7319.15599389883,4
4864817.68864056,-7320.73228630642,4
4864817.01838704,-7319.46072453111,4
4864814.91414891,-7318.29610083274,4
4864814.57706306,-7318.05581854346,4
4864921.95707314,-7537.02365664311,3
4864922.98379744,-7537.24018573187,3
4864806.17113596,-7320.92594241485,4
4864923.96093559,-7535.25216263565,2
4864807.88000712,-7316.34254522787,4
4864924.1771522,-7535.2199311622,3
4864924.81114961,-7538.02764462261,2
4864930.06966196,-7535.04331937809,3
4864930.61243287,-7534.8513978569,3
4864805.74115783,-7317.3003135424,4
4864930.31284459,-7532.57351261907,3
4864930.37618933,-7532.16715966225,3
4864930.05923736,-7532.36184003765,3
4864805.84527921,-7321.30747750062,4
4864804.96262563,-7321.03317028492,4
4864935.51153151,-7527.26133058656,4
4864934.18805502,-7526.02180904878,3
4864976.70990243,-7608.81780453454,2
4864934.15376205,-7525.8458553362,3
4864925.2704944,-7538.71055944766,3
4864933.97468973,-7525.9384215362,3
4864933.87529173,-7526.06513742377,3
4864982.83881235,-7596.52843842348,2
4864925.24520036,-7538.92934850085,3
4864926.60532944,-7537.57302400024,3
4864980.4247364,-7598.66048951826,2
4864926.26402557,-7538.92966032467,3
4864981.04883527,-7599.43065253095,2
4864928.06239127,-7536.87727564891,3
4864982.73893749,-7596.62626424916,2
4864928.03691228,-7530.09550987926,4
4864925.84617347,-7533.78141682809,3
4864961.83969453,-7597.61485243901,3
4864961.3129104,-7596.36431790363,3
4864934.49522745,-7533.22392435444,3
4864933.52518872,-7527.94135792422,3
4864929.06120809,-7511.88833767666,3
4864934.52375182,-7527.85384273143,3
4864934.46731536,-7527.70450328874,3
4864933.92696631,-7527.70928224155,3
4864933.56103523,-7527.06390089772,3
4864928.99632805,-7511.84754304845,3
4864928.70183881,-7512.69681856625,3
4864930.57779218,-7513.26637381488,3
4864931.52581414,-7527.71973774569,3
4864933.7885263,-7526.99819127613,3
4864934.39764872,-7527.19289786918,3
4864932.9685712,-7527.04004252718,3
4864932.84736528,-7527.27400211477,3
4864932.10793732,-7526.99521841537,3
4864773.86976118,-7355.51905815281,4
4864930.93670468,-7527.94620263017,3
4864932.7996784,-7527.1459008258,3
4864774.20638705,-7354.77878099371,4
4864932.62230642,-7525.80421803101,3
4864930.6947923,-7526.93609624075,3
4864775.26122201,-7357.88716515899,4
4864930.22309208,-7527.76244122098,3
4864775.12536622,-7357.57969828197,4
4864773.82839324,-7356.84025587211,4
4864982.72163194,-7596.1014852589,3
4864981.60721901,-7603.0924230802,3
4864920.23023611,-7539.68559409035,3
4864917.65816841,-7537.94081482644,3
4864981.15210672,-7603.21739874836,3
4864917.72291644,-7537.87156309193,3
4864917.29563462,-7537.8312984268,3
4864917.62344723,-7537.90911766998,3
4864928.76467688,-7531.79584071669,3
4864977.13301189,-7609.45973659464,3
4864928.1761455,-7531.69349447789,3
4864967.63692634,-7612.69119409505,3
4864930.40390486,-7531.73194240374,3
4864930.39210909,-7532.4049311999,3
4864917.5754029,-7537.05691158545,3
4864917.7220792,-7537.00919758544,3
4864916.83343997,-7538.10550168546,3
4864929.75351871,-7532.83601535085,3
4864919.10227891,-7538.16638887278,3
4864918.89055636,-7538.03677134378,3
4864927.23630179,-7534.92077789885,3
4864927.51914523,-7535.05060948398,3
4864930.77158011,-7535.5934859161,3
4864928.01345525,-7534.2980646225,3
4864929.74286422,-7535.73065365773,3
4864928.23366165,-7534.25035062249,3
4864929.27891839,-7531.54605195152,3
4864929.16341195,-7531.72766348539,3
4864981.21159166,-7602.30208403732,3
4864933.68786519,-7526.83044756574,3
4864935.20365512,-7526.66489491,3
4864982.59739314,-7602.05415547026,3
4864982.07912298,-7600.69708943838,3
4864791.87597315,-7375.11377302072,4
4864985.25608057,-7610.23207764668,3
4864985.25362636,-7598.3103666613,3
4864785.47543318,-7378.78688795807,4
4864779.26765728,-7372.00914352188,4
4864774.80228391,-7369.25883610696,4
4864781.37475483,-7376.05967816794,4
4864980.84167882,-7603.51353041989,3
4864980.12541913,-7606.7653342211,3
4864980.05795947,-7607.2948976862,3
4864980.94912041,-7606.3991521545,3
4864981.82644414,-7610.54909685054,3
4864786.93726485,-7391.21672029475,4
4864789.99419311,-7389.46155920211,4
4864907.62844728,-7537.75477464586,3
4864908.27527529,-7537.44704953199,3
4864793.09817974,-7386.71605377564,4
4864890.55143882,-7563.23908160324,3
4864883.12202075,-7558.7582897159,3
4864979.42848152,-7614.83566339083,3
4864795.04186837,-7385.07453119269,4
4864884.56969454,-7559.19667965305,3
4864980.32174003,-7611.09234462717,2
4864980.94255039,-7610.13052511732,2
4864980.98748455,-7613.66934027934,2
4864882.72805521,-7561.74169310674,3
4864868.08165192,-7563.82651816433,3
4864871.35729049,-7562.83858406557,3
4864871.48921426,-7563.19189923294,3
4864880.89600133,-7560.19157844389,3
4864981.25589448,-7616.38321650197,2
4864871.26404857,-7563.19270823293,3
4864871.26059957,-7563.11898149574,3
4864879.58485711,-7560.96276102228,3
4864879.42853785,-7561.31208357488,3
4864883.60364769,-7560.98603737525,3
4864882.34896216,-7561.15284798544,4
4864874.23119403,-7565.21429171239,4
4864873.85550627,-7565.84744369828,4
4864873.98576503,-7565.85368938061,4
4864873.98576503,-7565.85368938061,4
4864799.01116038,-7391.73432745689,4
4864799.63922705,-7391.35519957581,4
4864789.16249393,-7395.14662580638,4
4864873.34946532,-7563.19645596182,2
4864873.71923172,-7564.94005205242,4
4864872.7841235,-7565.50437601826,2
4864793.76912442,-7391.98833659784,4
4864872.4977393,-7565.32882557513,3
4864876.16110143,-7567.12679185231,3
4864872.60896635,-7565.86328048425,3
4864875.58279291,-7567.32136451665,3
4864797.73987895,-7390.28576031106,4
4864869.99220485,-7564.10747100866,3
4864868.30264055,-7562.95241536808,3
4864873.46054174,-7565.65421716495,3
4864870.88741502,-7561.48492202353,3
4864871.25874055,-7562.8269948696,3
4864871.76318143,-7567.96720645151,3
4864867.37208285,-7563.17089828464,3
4864866.82997258,-7564.051415981,3
4864868.04729714,-7563.75025739197,3
4864868.45780382,-7564.23709913917,3
4864884.94904031,-7559.39103098804,3
4864868.21149838,-7562.75820813154,3
4864884.94904031,-7559.27884037052,3
4864886.03944858,-7560.72816672354,3
4864885.35529771,-7559.67983871535,3
4864885.39200571,-7559.7139560525,3
4864876.62166457,-7567.10717067053,3
4864873.29936904,-7567.2223692324,3
4864893.07076509,-7555.1646820883,4
4864891.30215109,-7560.09593411392,3
4864891.30215109,-7560.09593411392,3
4864891.27213191,-7560.07236911445,3
4864893.62594359,-7556.78326378056,3
4864867.9977498,-7562.20443717302,3
4864867.78256537,-7562.68131146876,3
4864867.68925258,-7564.26467161229,3
4864867.42743504,-7563.34126851024,3
4864867.61734918,-7562.1925799038,3
4864885.35915974,-7557.183946601,3
4864886.41204623,-7557.67473243337,3
4864885.71613383,-7557.47373255304,3
4864888.8020187,-7559.06754792316,3
4864888.88155532,-7559.07360265618,3
4864981.47180685,-7617.88008816236,3
4864981.1753414,-7619.53638611579,3
4864979.89671265,-7615.75616287368,3
4864979.88741936,-7612.36963869116,3
4864983.75451471,-7626.56311923545,3
4864990.90002608,-7634.95987325065,3
4864994.17848351,-7637.20214338846,3
4864994.87034767,-7637.06721315091,3
4864990.50863132,-7635.7887103385,3
4864986.81141086,-7627.52975086952,3
4864790.27937934,-7396.11070372823,5
4864787.90276144,-7396.3898677454,5
4864790.16955614,-7394.07351316549,4
4864918.25709733,-7536.21125761935,4
4864922.24076001,-7537.6542217634,4
4864921.99587062,-7537.75520492064,4
4864920.89300103,-7538.18715918121,4
4864921.85583837,-7538.0144494516,4
4864788.97816215,-7393.07227400394,4
4864789.49136668,-7389.52517212497,4
4864919.92085644,-7537.52703950866,4
4864919.85001203,-7537.82008538483,4
4864920.41589386,-7535.37810884308,4
4864920.41589386,-7535.38862716734,4
4864920.32243531,-7535.3676395611,4
4864927.8360923,-7533.62050618055,4
4864929.66425835,-7529.97758832579,4
4864926.02089381,-7537.08949384489,4
4864929.76970975,-7530.04075199243,4
4864930.29912934,-7529.89390178467,4
4864925.57578268,-7537.07499048878,4
4864925.78829616,-7537.09760778667,4
4864923.89199413,-7537.35933790948,4
4864923.89199413,-7537.35933790948,4
4864923.93712981,-7537.43613353566,4
4864928.33144775,-7530.98867776964,4
4864928.33144775,-7530.98867776964,4
4864791.79764522,-7384.50545826958,5
4864928.6218766,-7529.24731711274,4
4864928.77385429,-7528.75210514166,4
4864893.80741302,-7418.89669737461,4
4864787.5831575,-7389.40531276712,5
4864929.12724927,-7530.15785780372,4
4864929.27990372,-7530.21396185283,4
4864928.86833275,-7528.5646812833,4
4864929.27990372,-7530.14933705374,4
4864929.92429244,-7529.93584584442,4
4864932.30266677,-7528.37651647029,4
4864782.8957766,-7384.84333763418,5
4864998.53932979,-7638.14735010464,3
4864784.83288564,-7387.7207126761,5
4864932.78766489,-7527.51724683393,4
4864995.09308961,-7637.47331687397,3
4864932.7863839,-7527.55190722008,4
4864932.8625185,-7527.77697035035,4
4864782.47218061,-7380.45068872061,4
4864932.72786579,-7529.62586054364,4
4864932.67534679,-7529.62586054364,4
4864992.48309888,-7636.6758089902,3
4864996.1324773,-7637.17500858986,3
4864999.04130121,-7637.69159283043,3
4864965.80956717,-7603.29131157021,4
4864965.49537157,-7603.31414373126,4
4864965.89335444,-7602.4084065528,4
4864965.88602405,-7602.48048290304,4
4864944.72633287,-7534.62557012791,4
4864935.22591614,-7530.75060303665,4
4864933.73991869,-7529.86043214799,4
4864933.68989911,-7530.13090176833,4
4864933.8090739,-7529.7640155234,4
4864925.94400699,-7534.49239484878,4
4864932.46123057,-7530.73642117608,4
4864926.34392527,-7532.68646847434,4
4864924.40877855,-7533.96411088871,4
4864922.25599059,-7534.47369334338,4
4864922.15068196,-7532.3815296402,4
4864920.42968192,-7534.06495131215,4
4864921.64938596,-7534.17585177831,4
4864922.55736121,-7534.06319686115,4
4864930.01210167,-7532.3645188535,4
4864930.06529456,-7532.87176919124,4
4864929.17989315,-7529.87468914337,4
4864928.18788139,-7529.72737390229,4
4864929.10410895,-7530.28607644169,4
4864929.12503124,-7530.30024464081,4
4864926.55953292,-7534.70808029819,4
4864929.46270345,-7529.61598559533,4
4864929.37203183,-7529.43717535457,4
4864941.69932728,-7532.51555074923,4
4864941.72946716,-7532.46598461809,4
4864941.72946716,-7532.55605061809,4
4864951.85464018,-7636.95102996775,3
4864787.2187353,-7375.14873500536,4
4864951.55120506,-7637.74867878829,3
4864934.84932765,-7530.26143226301,4
4864934.80646175,-7530.96944624695,4
4864951.24019442,-7637.80223946756,1
4864784.69198557,-7374.24940157981,4
4864934.91304848,-7530.70405833105,4
4864934.98028776,-7530.6626193912,4
4864933.33801765,-7529.26681201437,4
4864952.15126932,-7637.6691455798,3
4864921.34208871,-7537.92014808988,4
4864787.33386555,-7374.81487278069,4
4864920.90760177,-7537.84962484631,4
4864950.58524949,-7637.50560564565,3
4864921.49252886,-7537.89658700243,4
4864786.80944141,-7371.84206006986,4
4864922.05514827,-7538.03485712839,4
4864786.59906375,-7371.78360931235,4
4864921.33015444,-7537.89730505975,4
4864936.06850076,-7647.47011992154,3
4864921.01103306,-7538.57045300714,4
4864921.2784122,-7538.07383260714,4
4864934.59024893,-7648.99883985146,3
4864921.18356139,-7537.93279586066,4
4864947.65701699,-7643.35036873908,3
4864920.9993532,-7537.97922686067,4
4864921.59333702,-7538.02267809693,4
4864950.38703213,-7638.68689618824,3
4864945.87578951,-7643.93551440346,1
4864784.49854963,-7373.01043445845,4
4864783.00167827,-7374.92481298752,4
4864784.52786178,-7375.09866428759,4
4864784.02901771,-7377.2326784831,4
